month_year,zip,park_n_rec_event_count(0-3),park_n_rec_event_count(4-6),park_n_rec_event_count(7-9),park_n_rec_event_count(>9),eviction_count(0-8),eviction_count(9-16),eviction_count(17-24),eviction_count(>24),building_complaint_count(0-34),building_complaint_count(35-68),building_complaint_count(69-102),building_complaint_count(>102),construction_job_count(0-45),construction_job_count(46-90),construction_job_count(91-135),construction_job_count(>135),car_accident_count(0-26),car_accident_count(27-52),car_accident_count(53-78),car_accident_count(>78)
2018-10,10463,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-10,10463,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-10,10466,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,10466,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,10467,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,10468,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2018-10,10469,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,10469,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,10471,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-10,10473,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-10,10474,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-10,11101,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,11102,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-10,11106,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-10,11201,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,11203,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11203,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11205,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11205,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-10,11206,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11206,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11207,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11207,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11210,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-10,11210,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-10,11211,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-10,11211,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,11212,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2018-10,11213,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11213,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-10,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,11216,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11216,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11218,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11218,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11220,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11220,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11221,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11221,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11222,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-10,11222,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,11231,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-10,11232,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-10,11232,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-10,11233,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11233,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11234,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11234,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11237,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11237,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11238,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11238,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11354,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11354,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11355,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,11355,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,11360,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-10,11362,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-10,11364,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-10,11364,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-10,11368,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11373,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11373,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11374,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-10,11374,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-10,11375,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-10,11379,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-10,11385,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11417,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-10,11417,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-10,11421,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-10,11421,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-10,11422,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-10,11422,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-10,11429,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-10,11429,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-10,11433,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-10,11433,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-10,11434,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10,11434,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,11435,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-10,11435,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-10,11691,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2018-10,11691,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2018-10,11692,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-10,11694,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-10,11694,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-11,10001,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-11,10001,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-11,10003,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-11,10010,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018-11,10011,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-11,10011,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-11,10012,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2018-11,10012,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2018-11,10019,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-11,10019,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-11,10021,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2018-11,10023,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018-11,10023,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-11,10026,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2018-11,10027,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-11,10029,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-11,10029,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-11,10032,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-11,10034,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-11,10035,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-11,10035,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2018-11,10037,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-11,10040,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2018-11,10065,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2018-11,10301,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-11,10304,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-11,10304,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-11,10306,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2018-11,10308,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-11,10312,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-11,10314,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-11,10314,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2018-11,10452,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
2018-11,10454,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-11,10455,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-11,10459,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-11,10459,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-11,10460,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-11,10460,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-11,10461,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-11,10461,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-11,10462,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2018-11,10462,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2018-11,10464,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-11,10467,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-11,10468,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-11,10468,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2018-11,10471,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-11,10473,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-11,11102,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2018-11,11104,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-11,11201,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-11,11201,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-11,11203,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-11,11203,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-11,11205,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-11,11207,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2018-11,11207,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018-11,11211,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-11,11211,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-11,11212,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2018-11,11212,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2018-11,11213,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2018-11,11213,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2018-11,11214,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-11,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-11,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-11,11217,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-11,11217,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-11,11220,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-11,11220,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-11,11224,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-11,11225,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-11,11225,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-11,11234,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-11,11234,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-11,11354,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-11,11354,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-11,11355,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018-11,11355,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-11,11360,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-11,11360,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-11,11362,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-11,11364,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-11,11385,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-11,11385,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-11,11421,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-11,11421,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-11,11429,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-11,11429,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-11,11435,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-11,11435,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-11,11691,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-12,10001,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-12,10001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-12,10007,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-12,10007,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-12,10021,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-12,10021,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-12,10023,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-12,10023,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-12,10026,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-12,10026,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2018-12,10032,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-12,10032,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-12,10033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-12,10033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-12,10037,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-12,10038,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-12,10039,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2018-12,10040,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-12,10312,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-12,10314,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2018-12,10452,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2018-12,10452,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
2018-12,10454,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-12,10454,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-12,10457,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-12,10457,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-12,10463,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-12,10463,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2018-12,10467,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2018-12,10467,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2018-12,10471,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-12,10473,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-12,11101,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-12,11201,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-12,11201,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-12,11203,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-12,11211,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-12,11211,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-12,11212,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-12,11212,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2018-12,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-12,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-12,11220,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-12,11220,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-12,11222,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-12,11222,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-12,11234,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-12,11234,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-12,11238,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-12,11238,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-12,11354,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-12,11354,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-12,11355,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-12,11355,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-12,11362,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-12,11364,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-12,11372,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-12,11374,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-12,11374,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-12,11422,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-12,11422,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-12,11434,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-12,11435,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2019-01,10003,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2019-01,10003,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2019-01,10040,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2019-01,10314,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2019-01,10463,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2019-01,10463,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-01,10473,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-01,11201,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-01,11201,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-01,11203,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2019-01,11203,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2019-01,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-01,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-01,11222,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2019-01,11222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2019-01,11374,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2019-01,11374,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2019-02,10009,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2019-02,10009,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2019-02,10040,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2019-02,10307,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-02,10307,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2019-02,10314,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2019-02,10473,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2019-02,11201,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-02,11201,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-02,11203,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2019-02,11203,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2019-02,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-02,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-02,11216,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2019-02,11216,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2019-03,10040,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-03,10040,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2019-03,10307,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2019-03,10473,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2019-03,10473,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2019-03,11201,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-03,11201,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-03,11203,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2019-03,11203,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
